"TransactionID","StudentNumber","StartTime","UploadTime","ModuleCode"
"R195 991 179 ","19457727","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R196 394 775 ","18282944","2010-10-15 00:00:00","0000-00-00 00:00:00","ENG1013"
"R196 703 944 ","27137724","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R196 724 119 ","34545763","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R196 787 225 ","16033760","2010-03-12 00:00:00","0000-00-00 00:00:00","ICT1120"
"R196 885 476 ","21023791","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R197 452 115 ","14328446","2010-10-29 00:00:00","0000-00-00 00:00:00","ENG1018"
"R197 703 234 ","19632508","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R198 567 579 ","34367640","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R198 650 231 ","31829039","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R198 885 114 ","28113404","0000-00-00 00:00:00","2011-06-04 00:00:00","ENG1018"
"R198 988 541 ","15552103","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R199 011 962 ","16485067","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R199 197 223 ","22862041","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R199 212 733 ","35944688","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R199 483 771 ","21619020","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R199 750 759 ","21521372","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R200 194 099 ","22723770","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R200 996 137 ","36641696","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1120"
"R201 084 215 ","13830181","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R201 622 829 ","12423795","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R201 726 964 ","32405146","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R201 816 861 ","31594275","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R202 496 922 ","18278274","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R203 039 198 ","28083038","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R203 396 617 ","15473257","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R203 613 843 ","15049627","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R204 081 663 ","20361756","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1120"
"R204 203 785 ","22377714","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT2612"
"R204 263 160 ","31981191","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R204 298 770 ","24615457","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R204 310 769 ","31931728","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R204 479 459 ","12071234","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R204 615 434 ","22969849","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R204 821 678 ","11702638","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R204 888 738 ","36524022","0000-00-00 00:00:00","2011-03-19 00:00:00","ENG1011"
"R205 010 480 ","35401928","0000-00-00 00:00:00","2011-08-19 00:00:00","MAT2612"
"R205 821 209 ","32486673","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R206 602 663 ","26825538","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R206 631 775 ","24397192","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R206 833 845 ","19413886","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R207 105 133 ","26301729","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R207 580 408 ","29489802","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R208 573 121 ","17982798","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R208 773 208 ","25726868","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R208 916 012 ","24428635","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R209 268 408 ","26743427","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R209 271 343 ","35117520","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R209 564 703 ","17358524","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R209 782 323 ","25804748","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1114"
"R210 844 979 ","25125318","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R211 523 020 ","34503994","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R212 172 152 ","19873181","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R212 263 475 ","17082491","2011-06-07 00:00:00","0000-00-00 00:00:00","ICT3722"
"R212 440 866 ","24884570","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R212 757 790 ","32369680","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R212 898 837 ","30251861","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R213 118 279 ","25547061","0000-00-00 00:00:00","2011-09-15 00:00:00","ICT1115"
"R213 469 460 ","11704823","0000-00-00 00:00:00","2011-01-31 00:00:00","ICT1112"
"R213 487 640 ","36066772","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R213 703 755 ","19103539","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R214 239 461 ","13402840","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R214 342 855 ","29485681","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R214 452 728 ","14151841","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R214 801 888 ","15488154","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R217 375 352 ","17253501","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R217 502 212 ","24933413","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R218 673 906 ","13269560","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R218 902 882 ","11642685","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R219 051 394 ","14892240","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R219 600 659 ","23948190","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R220 150 132 ","16814870","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R220 491 388 ","29677146","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R220 633 760 ","35325963","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R221 338 637 ","22334660","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R221 381 083 ","16952652","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R221 707 901 ","27536682","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R222 046 571 ","34211186","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1120"
"R222 463 889 ","27351806","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R222 776 739 ","16491842","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R223 036 555 ","20141564","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R223 472 305 ","11483332","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R223 719 091 ","30994050","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R223 945 377 ","12556180","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R224 304 111 ","22012269","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3704"
"R224 634 781 ","26475228","0000-00-00 00:00:00","2011-02-21 00:00:00","ENG1011"
"R225 070 753 ","27142677","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R225 994 992 ","33584761","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1118"
"R226 010 542 ","25335599","2011-06-12 00:00:00","0000-00-00 00:00:00","CHE1504"
"R226 152 463 ","14812077","2011-10-30 00:00:00","0000-00-00 00:00:00","ENG1016"
"R226 416 052 ","25420050","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R226 692 045 ","31024718","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1120"
"R226 785 396 ","35282681","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1114"
"R227 238 318 ","29865414","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R227 345 677 ","31904131","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R227 611 624 ","22353717","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R228 020 899 ","20492860","2011-09-21 00:00:00","0000-00-00 00:00:00","CHE181T"
"R229 169 908 ","12905884","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R229 226 312 ","25022512","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R229 375 166 ","22604578","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R229 533 112 ","19335964","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R229 641 767 ","16426410","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R230 208 348 ","33327462","2010-08-02 00:00:00","0000-00-00 00:00:00","ENG1016"
"R230 640 842 ","12475706","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R231 072 384 ","21217145","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R232 367 399 ","29652562","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R232 446 089 ","14776371","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R233 045 429 ","21979671","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R233 233 358 ","29778773","2010-05-10 00:00:00","0000-00-00 00:00:00","ICT3611"
"R233 558 240 ","30561497","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R233 567 218 ","33194680","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R233 906 073 ","12879713","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R233 987 784 ","21530522","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R234 203 605 ","22637802","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R235 547 881 ","17245275","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3704"
"R235 873 375 ","32331371","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R236 216 123 ","11885511","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R236 484 567 ","18829257","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R236 527 836 ","17135598","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R236 648 125 ","34153731","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1118"
"R236 832 768 ","35426152","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1114"
"R236 892 731 ","33920301","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R236 997 827 ","31793638","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R237 245 292 ","32053575","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R237 640 838 ","34790102","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R237 642 879 ","29472651","2011-01-27 00:00:00","0000-00-00 00:00:00","ICT1114"
"R238 404 933 ","33651200","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R238 718 734 ","18839516","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R239 036 188 ","24361678","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R239 228 165 ","15252215","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R239 487 499 ","35692887","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R239 511 876 ","19807582","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R239 532 643 ","27137724","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R239 671 077 ","28836027","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1114"
"R239 698 388 ","24234252","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R239 816 357 ","14112294","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R239 829 986 ","28598267","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R240 038 943 ","12629519","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R240 128 902 ","32856425","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R240 794 599 ","34237695","0000-00-00 00:00:00","2011-10-31 00:00:00","ENG1012"
"R240 901 080 ","17876161","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R242 011 989 ","34767260","2010-12-14 00:00:00","2011-10-29 00:00:00","ICT1112"
"R242 089 081 ","14243178","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R242 478 285 ","14313912","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R242 533 517 ","26786555","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R242 777 534 ","24386841","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R243 142 479 ","18344154","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R243 362 031 ","25022774","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R243 459 377 ","17788598","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R243 506 660 ","36697237","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R243 788 856 ","22543226","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R243 827 730 ","30323200","0000-00-00 00:00:00","2011-10-01 00:00:00","ENG1014"
"R243 837 352 ","34790102","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R244 027 673 ","20229872","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R244 843 185 ","12799902","0000-00-00 00:00:00","2011-09-01 00:00:00","ICT1112"
"R244 917 212 ","32956997","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R245 606 161 ","21076685","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R245 677 250 ","30013562","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R245 768 642 ","12120214","0000-00-00 00:00:00","2011-11-25 00:00:00","CHE3704"
"R245 808 587 ","21387364","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1114"
"R245 945 684 ","30034926","2011-02-15 00:00:00","2011-09-28 00:00:00","ICT1119"
"R245 988 548 ","25790750","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R246 361 220 ","28920954","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R246 719 193 ","27929591","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1118"
"R246 884 145 ","36213080","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R247 121 806 ","31986673","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R247 441 210 ","24361284","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R247 781 149 ","31791301","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R248 118 143 ","23204654","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R248 482 045 ","21437361","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1118"
"R248 706 293 ","28965316","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R249 102 788 ","14185104","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R249 123 046 ","21494120","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R249 415 535 ","19854774","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R250 112 783 ","14754648","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R251 588 308 ","18136837","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R251 836 979 ","20707407","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R252 470 344 ","35755103","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R252 599 470 ","29278472","2011-09-23 00:00:00","0000-00-00 00:00:00","ENG1015"
"R252 633 090 ","12363459","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R252 760 374 ","12475706","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R252 883 295 ","11713318","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R253 064 132 ","27937980","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R253 218 782 ","26889111","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R253 489 766 ","19916842","2011-04-12 00:00:00","0000-00-00 00:00:00","ICT1120"
"R253 596 242 ","36143896","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R253 596 523 ","35700598","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R253 732 220 ","15495255","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R253 802 851 ","35032996","0000-00-00 00:00:00","2011-08-12 00:00:00","ENG1011"
"R254 025 817 ","26080131","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R254 196 571 ","19386002","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R254 327 403 ","34380773","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R254 664 900 ","24500256","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1118"
"R254 796 287 ","29540169","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R254 844 024 ","21191914","2011-07-11 00:00:00","0000-00-00 00:00:00","ENG1016"
"R254 966 113 ","19817910","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R255 008 523 ","21204038","0000-00-00 00:00:00","2011-03-19 00:00:00","ENG1011"
"R255 367 207 ","25547061","0000-00-00 00:00:00","2011-11-11 00:00:00","ENG1019"
"R255 787 376 ","18223279","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R255 854 459 ","28151131","0000-00-00 00:00:00","2011-09-22 00:00:00","ELE2561"
"R256 331 273 ","23661395","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R256 998 496 ","18682990","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R257 302 270 ","33096460","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R257 491 795 ","11628404","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R258 119 096 ","23308010","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R258 182 002 ","32068919","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R258 267 807 ","20833661","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R258 381 192 ","35282584","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R258 533 756 ","19873181","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2611"
"R259 531 625 ","19632508","2011-05-10 00:00:00","0000-00-00 00:00:00","ICT1113"
"R259 853 419 ","26475228","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R259 960 740 ","11885511","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R260 225 297 ","30230767","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1120"
"R260 270 631 ","21530522","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R260 417 249 ","18483596","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R260 612 099 ","32825507","2010-12-05 00:00:00","0000-00-00 00:00:00","ELE2561"
"R260 676 205 ","33580225","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R260 740 966 ","25748257","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R261 042 664 ","30977995","2010-06-19 00:00:00","0000-00-00 00:00:00","CHE1504"
"R262 258 040 ","32626742","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R262 733 087 ","34503994","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R262 795 288 ","21552062","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R262 937 399 ","15736491","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R263 328 610 ","25764462","2010-11-23 00:00:00","0000-00-00 00:00:00","CHE3703"
"R263 374 475 ","24103662","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT2612"
"R263 779 188 ","33761337","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R263 811 204 ","25547794","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R263 859 347 ","29721362","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT2612"
"R263 863 871 ","12753387","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R263 864 641 ","25393304","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2611"
"R263 942 150 ","22185263","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R263 986 003 ","31119285","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R264 085 619 ","24657771","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R264 266 629 ","35691472","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R265 129 654 ","11276374","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R265 215 102 ","28503312","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1114"
"R265 248 915 ","13407928","2010-05-01 00:00:00","0000-00-00 00:00:00","ENG1013"
"R265 560 873 ","33557379","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R265 922 423 ","22334660","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2611"
"R266 073 950 ","28587387","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R266 541 265 ","33356213","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R266 694 669 ","13642652","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R266 718 095 ","24254864","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R267 133 906 ","21883489","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R267 571 604 ","21143916","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R267 592 245 ","21784428","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1120"
"R268 121 353 ","35700598","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R268 191 817 ","12753387","2011-06-14 00:00:00","0000-00-00 00:00:00","ENG1017"
"R268 488 863 ","24164500","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R268 840 006 ","13572005","2011-04-10 00:00:00","0000-00-00 00:00:00","ENG1019"
"R269 010 130 ","15305117","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R269 283 549 ","28138699","0000-00-00 00:00:00","2011-08-15 00:00:00","CHE3704"
